Date,Open,High,Low,Close,Adj Close,Volume,Foreign_Investor_Buy,Foreign_Investor_Sell,Investment_Trust_Buy,Investment_Trust_Sell,Dealer_Buy,Dealer_Sell,Total_Buy,Total_Sell,Net_Buy_Sell,MA10,MA20,RSI,MACD,MACD_signal,MACD_hist,Upper_BB,Middle_BB,Lower_BB,ATR,ADX,Cluster
2022-02-24,67.0999984741211,67.5999984741211,66.5999984741211,66.80000305175781,58.97151565551758,16495396,441,780,835,975,845,433,2121,2188,-67,68.02000045776367,67.9950008392334,40.571757480890575,-0.18780098234473996,-0.09134512949147192,-0.09645585285326805,69.04089856260092,67.9950008392334,66.94910311586588,0.9077815527809597,14.763558850918002,1
2022-02-25,67.0999984741211,67.30000305175781,66.5999984741211,67.0999984741211,59.23635482788086,12855997,588,931,536,529,685,692,1809,2152,-343,67.85,67.93500061035157,43.058512606109545,-0.23777973028684585,-0.1206320496505467,-0.11714768063629914,69.04003568430204,67.93500061035157,66.82996553640109,0.8929403402706567,16.05520639184222,1
2022-03-01,66.80000305175781,67.5,66.80000305175781,67.5,59.58948516845703,11607919,205,451,683,580,847,312,1735,1343,392,67.7900001525879,67.89500045776367,46.285963395217244,-0.24231817484047724,-0.14496927468853282,-0.09734890015194442,69.0022051432616,67.89500045776367,66.78779577226574,0.8791586694114804,16.84497367394016,1
2022-03-02,67.4000015258789,68.0,67.0999984741211,68.0,60.030887603759766,6918470,596,204,598,403,385,164,1579,771,808,67.8,67.90500030517578,50.09380048585531,-0.20322643567490672,-0.1566207068858076,-0.04660572878909913,69.01220503201972,67.90500030517578,66.79779557833183,0.8806474448734394,16.6329688177262,1
2022-03-03,67.69999694824219,68.0999984741211,67.5,68.0,60.030887603759766,5250694,207,724,448,509,831,515,1486,1748,-262,67.7599998474121,67.90000038146972,50.093800485855326,-0.1702830339278023,-0.15935317229420654,-0.010929861633595772,69.00453758836665,67.90000038146972,66.7954631745728,0.8606010898197004,16.257695657420733,1
2022-03-04,67.0,67.80000305175781,66.69999694824219,67.19999694824219,59.32463836669922,6950691,872,341,473,732,861,907,2206,1980,226,67.62999954223633,67.88000030517578,44.27018239551648,-0.2063500363011883,-0.1687525450956029,-0.03759749120558542,69.01947525515601,67.88000030517578,66.74052535519556,0.8919869442438513,16.915311981372472,1
2022-03-07,66.69999694824219,67.0,66.0,66.19999694824219,58.44182968139648,13116117,172,134,549,576,324,120,1045,830,215,67.48999938964843,67.81000022888183,38.27959654715218,-0.31202817165012675,-0.19740767040650767,-0.11462050124361908,69.16188971019756,67.81000022888183,66.45811074756611,0.913987658815161,18.219448612999823,1
2022-03-08,66.0999984741211,66.19999694824219,64.5,65.4000015258789,57.73558807373047,18787548,340,229,467,178,301,924,1108,1331,-223,67.17999954223633,67.73000030517578,34.282846041488895,-0.4550858535889546,-0.24894330704299705,-0.20614254654595754,69.41297502098678,67.73000030517578,66.04702558936478,0.97013117948852,20.500642759420504,1
2022-03-09,65.5999984741211,65.9000015258789,64.80000305175781,65.0999984741211,57.470741271972656,10769576,939,111,623,722,366,729,1928,1562,366,66.92999954223633,67.59500007629394,32.89576286890378,-0.5859137868312416,-0.31633740300064594,-0.2695763838305957,69.63016726751633,67.59500007629394,65.55983288507156,0.9794074148194182,22.618894466811135,1
2022-03-10,65.5,66.0999984741211,65.30000305175781,66.0,58.26527404785156,7138100,993,966,464,290,454,221,1911,1477,434,66.72999954223633,67.475,40.653309528173985,-0.6099422306195379,-0.3750583685244243,-0.23488386209511358,69.58770087918201,67.475,65.36229912081798,0.9808783137608883,24.215751161256414,1
2022-03-11,66.0999984741211,66.5,65.9000015258789,66.30000305175781,58.53011703491211,5660946,943,657,771,344,350,308,2064,1309,755,66.67999954223633,67.35,43.018025878767226,-0.5978851584545453,-0.4196237265104485,-0.17826143194409677,69.4299043134579,67.35,65.27009568654209,0.9536726109294744,24.98216073276859,1
2022-03-14,66.4000015258789,66.5,65.4000015258789,65.5,57.82386779785156,8254604,703,220,856,192,518,341,2077,753,1324,66.51999969482422,67.18499984741212,38.60098343027406,-0.6454431355771248,-0.46478760832378374,-0.1806555272533411,69.30186072656743,67.18499984741212,65.0681389682568,0.9641244583003044,26.089698183711707,1
2022-03-15,65.5,65.69999694824219,65.0999984741211,65.30000305175781,57.64730453491211,6617839,325,441,202,779,819,584,1346,1804,-458,66.3,67.04500007629395,37.56261070002471,-0.6913023541445824,-0.5100905574879435,-0.1812117966566389,69.26893764839366,67.04500007629395,64.82106250419423,0.9381154594303608,27.339920687700303,1
2022-03-16,65.0999984741211,65.4000015258789,64.5,65.30000305175781,57.64730453491211,15719146,187,849,156,163,948,738,1291,1750,-459,66.03000030517578,66.9150001525879,37.56261070002472,-0.7193538518353932,-0.5519432163574335,-0.16741063547795976,69.22608124837633,66.9150001525879,64.60391905679946,0.9353930356052569,28.907880380575705,1
2022-03-17,65.9000015258789,66.30000305175781,65.30000305175781,65.5,57.82386779785156,11945880,960,154,184,919,957,478,2101,1551,550,65.78000030517578,66.77000007629394,39.45158922348162,-0.7171795837637518,-0.5849904898386972,-0.13218909392505462,69.05394294192027,66.77000007629394,64.48605721066761,0.94000781877631,28.86774083266055,1
2022-03-18,65.5,65.69999694824219,65.30000305175781,65.5,57.82386779785156,12508072,352,168,546,709,553,677,1451,1554,-103,65.61000061035156,66.62000007629395,39.45158922348162,-0.7073031106732657,-0.6094530140056109,-0.09785009666765476,68.82236133298862,66.62000007629395,64.41763881959928,0.9014353957554576,28.830468395310763,1
2022-03-21,65.5,66.19999694824219,65.30000305175781,65.69999694824219,58.00042343139648,5931850,859,268,651,186,744,551,2254,1005,1249,65.56000061035157,66.525,41.50406179637167,-0.6755505263617181,-0.6226725164768323,-0.05287800988488578,68.71394879478407,66.525,64.33605120521594,0.9013324315218089,28.03584633696455,1
2022-03-22,65.80000305175781,65.9000015258789,65.4000015258789,65.5,57.82386779785156,6749125,795,595,247,955,893,569,1935,2119,-184,65.57000045776367,66.375,40.042294463632906,-0.6589287365031851,-0.6299237604821029,-0.029004976021082207,68.40760837993618,66.375,64.34239162006382,0.872665829270251,27.29798299707164,1
2022-03-23,65.9000015258789,66.19999694824219,65.5,65.9000015258789,58.1769905090332,7095426,797,708,269,685,870,140,1936,1533,403,65.65000076293946,66.2900001525879,44.26995409012016,-0.6064878536492984,-0.625236579115542,0.01874872546624362,68.25152950177097,66.2900001525879,64.32847080340481,0.8603323377682466,26.154267810893856,1
2022-03-24,65.69999694824219,65.80000305175781,65.5,65.5999984741211,57.912147521972656,5808108,554,759,714,792,622,720,1890,2271,-381,65.61000061035156,66.17000007629395,41.88457280389889,-0.582422016754137,-0.616673666643261,0.03425164988912399,67.98669979889428,66.17000007629395,64.35330035369361,0.8274515654904365,25.092246566585914,1
2022-03-25,65.30000305175781,65.5999984741211,65.19999694824219,65.5,57.82386779785156,9149740,357,573,374,918,399,229,1130,1720,-590,65.53000030517578,66.10499992370606,41.08981409330957,-0.5649068146521614,-0.606320296245041,0.04141348159287961,67.91990958354424,66.10499992370606,64.29009026386788,0.7969194198038986,24.483073947053946,1
2022-03-28,65.19999694824219,65.5,65.0999984741211,65.5,57.82386779785156,6297891,891,645,355,148,870,511,2116,1304,812,65.53000030517578,66.025,41.08981409330956,-0.5447463934651182,-0.5940055156890565,0.049259122223938245,67.79799116768078,66.025,64.25200883231923,0.7685681416663991,24.04202774028064,1
2022-03-29,65.5,65.80000305175781,65.19999694824219,65.5999984741211,57.912147521972656,4119506,108,526,281,602,729,205,1118,1333,-215,65.55999984741212,65.92999992370605,42.358304879369975,-0.5147661693178662,-0.5781576464148184,0.06339147709695214,67.57572100642194,65.92999992370605,64.28427884099015,0.756527996084201,23.097729468773824,1
2022-03-30,65.9000015258789,65.9000015258789,65.5,65.69999694824219,58.00042343139648,7715431,549,674,229,179,433,737,1211,1590,-379,65.59999923706054,65.81499977111817,43.66466374794875,-0.47743402232880783,-0.5580129215976163,0.08057889926880846,67.16002689065361,65.81499977111817,64.46997265158272,0.7310618196409656,22.045063422945905,1
2022-03-31,65.9000015258789,66.19999694824219,65.5999984741211,65.5999984741211,57.912147521972656,9815104,350,332,246,199,793,711,1389,1242,147,65.60999908447266,65.69499969482422,42.62434095346549,-0.450721431913081,-0.5365546236607093,0.08583319174762827,66.59271779675939,65.69499969482422,64.79728159288905,0.7217001521038319,20.549364617415073,1
2022-04-01,65.4000015258789,66.0999984741211,65.19999694824219,66.0999984741211,58.35354995727539,6495762,856,946,976,286,226,514,2058,1746,312,65.66999893188476,65.63999977111817,49.148214244912715,-0.38477029774790594,-0.5061977584781486,0.12142746073024269,66.25122745357311,65.63999977111817,65.02877208866323,0.7344359645163372,19.78006354448553,1
2022-04-06,65.0999984741211,66.0,65.0999984741211,65.9000015258789,58.1769905090332,10569972,115,418,688,672,267,516,1070,1606,-536,65.68999938964843,65.625,46.85335238289926,-0.34466850704809815,-0.47389190819213856,0.1292234011440404,66.19377071134323,65.625,65.05622928865677,0.7534048241937417,19.21437426961048,1
2022-04-07,65.4000015258789,66.19999694824219,65.30000305175781,65.5,57.82386779785156,11695181,745,252,328,757,234,717,1307,1726,-419,65.68999938964843,65.62999992370605,42.57186700551534,-0.34123083255799713,-0.44735969306531026,0.10612886050731313,66.19249460142782,65.62999992370605,65.06750524598428,0.7638754722145011,18.310889309181587,1
2022-04-08,65.5,66.19999694824219,65.5,66.0,58.26527404785156,4510797,214,780,735,888,261,705,1210,2373,-1163,65.69999923706055,65.675,48.86239653831781,-0.2947627875009715,-0.41684031195244253,0.12207752445147102,66.20367753780268,65.675,65.14632246219732,0.7593127205021931,17.47193898878333,1
2022-04-11,66.0,66.0999984741211,65.5,65.5,57.82386779785156,5635488,330,614,440,567,491,412,1261,1593,-332,65.68999938964843,65.65,43.70661651951877,-0.29488311929389965,-0.392448873420734,0.09756575412683433,66.16185929607204,65.65,65.13814070392797,0.7479331314749718,16.69291369127066,1
2022-04-12,65.5999984741211,65.9000015258789,65.5,65.69999694824219,58.00042343139648,6024961,177,129,761,268,949,455,1887,852,1035,65.70999908447266,65.61999969482422,46.15404897487264,-0.27566273244232775,-0.3690916452250527,0.09342891278272497,66.03761077135898,65.61999969482422,65.20238861828945,0.7230808739323956,15.969533057866041,1
2022-04-13,66.0999984741211,66.30000305175781,65.80000305175781,66.0,58.26527404785156,4235916,621,386,654,417,438,916,1713,1719,-6,65.75999908447265,65.64499969482422,49.68763053972708,-0.23353070177802238,-0.34197945653564665,0.10844875475762428,66.08985818049646,65.64499969482422,65.20014120915198,0.7142898189026263,15.219662956398578,1
2022-04-14,65.80000305175781,66.5,65.5999984741211,66.30000305175781,58.53011703491211,4353056,769,211,402,576,124,929,1295,1716,-421,65.82999954223632,65.69499969482422,53.00860181538813,-0.17392809012841326,-0.3083691832542,0.13444109312578673,66.19490009995734,65.69499969482422,65.1950992896911,0.7275549408295034,14.173675757258945,1
2022-04-15,66.30000305175781,68.0,66.19999694824219,67.4000015258789,59.50120162963867,11031520,188,103,896,480,737,446,1821,1029,792,66.0,65.79999961853028,62.72417994206809,-0.03749963474508888,-0.25419527355237775,0.21669563880728887,66.6694835219519,65.79999961853028,64.93051571510865,0.8041583773243827,15.393943433266099,1
2022-04-18,67.4000015258789,67.9000015258789,66.80000305175781,67.0,59.148075103759766,5031978,542,606,722,818,646,733,1910,2157,-247,66.14000015258789,65.87499961853027,58.02602484735726,0.03790714885829516,-0.19577478907024318,0.23368193792853834,66.87674933138159,65.87499961853027,64.87324990567895,0.825289812809862,16.5270491324156,1
2022-04-19,67.4000015258789,67.5999984741211,66.80000305175781,66.80000305175781,58.97151565551758,3719322,819,524,574,232,518,839,1911,1595,316,66.21000061035156,65.93999977111817,55.77650385525382,0.08060037491161154,-0.14049975627387223,0.22110013118548377,67.00282794884043,65.93999977111817,64.8771715933959,0.8234830706351063,17.579218710197274,1
2022-04-20,66.5,67.5,66.5,67.30000305175781,59.41292190551758,6458530,858,255,662,125,811,285,2331,665,1666,66.35000076293946,66.02000007629394,59.95610520922797,0.1530170007378615,-0.08179640487152548,0.234813405609387,67.2292994824493,66.02000007629394,64.81070067013857,0.8360914227325987,17.869283811238713,1
2022-04-21,67.80000305175781,67.9000015258789,67.30000305175781,67.5,59.58948516845703,5720199,196,156,802,674,408,846,1406,1676,-270,66.55000076293945,66.12000007629395,61.522588212120155,0.22396406241891498,-0.02064431141343738,0.24460837383235234,67.46402574297112,66.12000007629395,64.77597440961678,0.8192276406889197,18.671438549447778,1
2022-04-22,66.9000015258789,67.5999984741211,66.9000015258789,67.4000015258789,59.50120162963867,4980897,431,956,383,613,844,860,1658,2429,-771,66.69000091552735,66.19500007629395,60.25340116887754,0.26901998389249115,0.037288547647748325,0.23173143624474282,67.64479518679646,66.19500007629395,64.74520496579144,0.8107111626570103,18.55886033731402,1
2022-04-25,67.0999984741211,67.80000305175781,66.80000305175781,67.5999984741211,59.67776107788086,10112830,414,936,206,802,582,126,1202,1864,-662,66.90000076293946,66.29500007629395,61.94432908509875,0.3172086249763879,0.09327256311347625,0.22393606186291165,67.83963743849269,66.29500007629395,64.7503627140952,0.8242317938957953,18.736682335014468,1
2022-04-26,68.0,68.5999984741211,67.80000305175781,68.19999694824219,60.20743942260742,8368558,759,626,322,987,259,542,1340,2155,-815,67.15000076293946,66.42999992370605,66.54291851992222,0.39921147133979673,0.15446034475874035,0.24475112658105638,68.13657612700445,66.42999992370605,64.72342372040765,0.8367866657603813,19.862723883587524,1
2022-04-27,67.80000305175781,68.0999984741211,67.0999984741211,67.30000305175781,59.41292190551758,7935023,102,471,883,195,881,505,1866,1171,695,67.28000106811524,66.52000007629394,55.67514220653331,0.3871149122600599,0.20099125825900427,0.18612365400105563,68.21068140189736,66.52000007629394,64.82931875069052,0.8555875092147179,19.579161437096026,1
2022-04-28,68.0,68.5,67.5999984741211,68.30000305175781,60.29573059082031,9381706,652,876,833,886,342,386,1827,2148,-321,67.48000106811523,66.65500030517578,62.921309455205545,0.4529980649780896,0.25139261960282133,0.20160544537526826,68.45774949086015,66.65500030517578,64.8522511194914,0.8801881834309658,19.787208292438514,1
2022-04-29,68.30000305175781,68.5999984741211,67.80000305175781,68.4000015258789,60.38400650024414,4223372,270,871,141,239,445,496,856,1606,-750,67.58000106811524,66.79000053405761,63.562790995123834,0.5074306348155204,0.3026002226453611,0.2048304121701593,68.68831661653486,66.79000053405761,64.89168445158036,0.8744601290689884,20.094919809973955,1
2022-05-03,68.4000015258789,68.80000305175781,68.0,68.5999984741211,60.560569763183594,5750227,542,632,710,470,221,649,1473,1751,-278,67.74000091552735,66.94000053405762,64.8717643062859,0.5602487223278132,0.35412992258185155,0.20611879974596164,68.91119344117364,66.94000053405762,64.9688076269416,0.8691417664039045,20.61192336131154,1
2022-05-04,68.30000305175781,68.5999984741211,68.0,68.19999694824219,60.20743942260742,3802752,674,312,849,542,433,794,1956,1648,308,67.88000030517578,67.04500045776368,60.21271944028474,0.5633368603675706,0.39597131013899534,0.16736555022857524,69.04947022350288,67.04500045776368,65.04053069202448,0.8499172455265608,21.09199808755358,1
2022-05-05,68.19999694824219,68.5,67.80000305175781,68.0,60.030887603759766,4171842,568,631,670,871,173,222,1411,1724,-313,67.95,67.15000038146972,57.97091491302213,0.5433823759478713,0.4254535233007705,0.11792885264710079,69.12332230659568,67.15000038146972,65.17667845634377,0.8392086528633912,21.109058935697355,1
2022-05-06,67.30000305175781,68.0,67.19999694824219,67.30000305175781,59.41292190551758,9294590,968,851,660,196,405,168,2033,1215,818,67.93000030517578,67.24000053405761,50.83672702301265,0.4657159164892164,0.4335060019384597,0.032209914550756724,69.06252603971421,67.24000053405761,65.41747502840101,0.8364082527844213,19.979491255977415,1
2022-05-09,66.5,67.30000305175781,66.4000015258789,66.5,58.70667266845703,6122793,629,889,839,539,446,952,1914,2380,-466,67.84000015258789,67.26500053405762,44.14957634135212,0.3357409151606987,0.41395298458290747,-0.07821206942220876,69.03166380473348,67.26500053405762,65.49833726338176,0.8409506294340273,19.37380083018791,1
2022-05-10,66.30000305175781,67.19999694824219,66.0,66.9000015258789,59.05979919433594,6383490,916,810,100,271,167,242,1183,1323,-140,67.77000045776367,67.33500061035156,47.84380771897684,0.26199149549866263,0.3835606867660585,-0.12156919126739585,68.91775092148173,67.33500061035156,65.75225029922139,0.8665967950631817,19.311362865855777,1
2022-05-11,66.4000015258789,67.30000305175781,66.0999984741211,66.30000305175781,58.53011703491211,5429388,756,359,550,533,450,558,1756,1450,306,67.58000106811524,67.36500091552735,43.225231355852756,0.15336182693899048,0.3375209148006449,-0.1841590878616544,68.84185401193609,67.36500091552735,65.8881478191186,0.8904116366755772,19.076890190425484,1
2022-05-12,66.19999694824219,66.30000305175781,65.19999694824219,65.30000305175781,57.64730453491211,7026720,710,996,788,604,204,203,1702,1803,-101,67.38000106811523,67.33000106811524,36.84175517816878,-0.013266680644107964,0.2673633957116943,-0.2806300763558023,68.95984549219168,67.33000106811524,65.7001566440388,0.9053826700212949,19.8675113215622,1
2022-05-13,65.5,65.80000305175781,65.0999984741211,65.19999694824219,57.55902099609375,6349504,165,775,643,423,940,596,1748,1794,-46,67.07000045776367,67.27500076293946,36.264964331210706,-0.1516425887957098,0.1835621988102135,-0.3352047876059233,69.10242984222305,67.27500076293946,65.44757168365587,0.8907128062795395,20.70005109548384,1
2022-05-16,66.0,66.0,64.0999984741211,64.5,56.94105911254883,10261208,361,673,974,149,568,664,1903,1486,417,66.68000030517578,67.1300006866455,32.436959242369234,-0.31416885357430147,0.08401598833331049,-0.39818484190761194,69.31915526319624,67.1300006866455,64.94084611009477,0.9628048576794942,22.329897611121797,1
2022-05-17,65.0,65.0999984741211,64.19999694824219,64.19999694824219,56.676212310791016,6198927,158,803,386,104,215,746,759,1653,-894,66.2400001525879,66.99000053405761,30.930073204279722,-0.4618558417481893,-0.025158377682989466,-0.4366974640651998,69.52527210429152,66.99000053405761,64.45472896382371,0.9583189054080236,23.8433265184999,1
2022-05-18,64.0999984741211,65.5,64.0999984741211,65.0999984741211,57.470741271972656,5129162,395,576,324,211,416,598,1135,1385,-250,65.93000030517578,66.90500030517578,39.94372761679117,-0.5005067125636202,-0.12022804465911563,-0.3802786679045046,69.57069037115416,66.90500030517578,64.2393102391974,0.9898676640130866,24.478231562128666,1
2022-05-19,64.9000015258789,64.9000015258789,64.30000305175781,64.5,56.94105911254883,5243020,261,136,207,408,502,586,970,1130,-160,65.58000030517579,66.76500015258789,36.521909172512814,-0.5729480797983371,-0.21077205168695992,-0.36217602811137717,69.62036409026257,66.76500015258789,63.909636214913206,0.9763053610381005,25.067786245498237,1
2022-05-20,65.0,65.19999694824219,64.5,64.5999984741211,57.02933883666992,3896506,631,274,722,726,273,494,1626,1494,132,65.30999984741212,66.62000007629395,37.483152530130575,-0.615197727647228,-0.29165718687901354,-0.3235405407682145,69.60301945713634,66.62000007629395,63.636980695451555,0.9565690458383924,25.033501379560086,1
2022-05-23,65.4000015258789,65.4000015258789,64.5,65.0999984741211,57.470741271972656,5864411,640,105,119,364,308,173,1067,642,425,65.16999969482421,66.50499992370605,42.196454727404976,-0.6014024633960986,-0.35360624218243053,-0.24779622121366807,69.53582572007818,66.50499992370605,63.47417412733393,0.9525285086984291,24.626167662042977,1
2022-05-24,64.80000305175781,65.0,64.4000015258789,64.4000015258789,56.852779388427734,6364006,883,161,655,459,822,673,2360,1293,1067,64.91999969482421,66.34500007629394,37.88961033714342,-0.6395808309976303,-0.4108011599454705,-0.2287796710521598,69.46427955866726,66.34500007629394,63.22572059392063,0.9344905400944119,24.375932474494768,1
2022-05-25,64.9000015258789,65.0,64.30000305175781,64.9000015258789,57.294185638427734,5950818,959,995,276,412,873,284,2108,1691,417,64.77999954223633,66.18000030517578,42.41109033511422,-0.6223179471413118,-0.45310451738463875,-0.16921342975667308,69.23784370771168,66.18000030517578,63.12215690263989,0.917740997819253,24.275209346876157,1
2022-05-26,65.19999694824219,65.4000015258789,64.5,64.9000015258789,57.294185638427734,4223079,602,724,789,496,974,143,2365,1363,1002,64.73999938964843,66.06000022888183,42.411090335114224,-0.601700953269372,-0.4828238045615854,-0.1188771487077866,69.1209811738934,66.06000022888183,62.99901928387026,0.9164738926806567,23.378489636098386,1
2022-05-27,65.30000305175781,65.30000305175781,64.5,65.0,57.38246154785156,5951839,968,941,209,204,677,420,1854,1565,289,64.71999969482422,65.89500007629394,43.36735030743844,-0.5707139606675184,-0.500401835782772,-0.07031212488474647,68.80737053900185,65.89500007629394,62.98262961358603,0.9081545469004535,22.545821333233313,1
2022-05-30,65.30000305175781,66.0,65.0,66.0,58.26527404785156,7630463,474,842,209,594,276,397,959,1833,-874,64.86999969482422,65.775,51.958394347921676,-0.46016045978950615,-0.49235356058411883,0.032193100794612683,68.4529656799739,65.775,63.09703432002611,0.914714936407564,21.34739711117664,1
2022-05-31,65.9000015258789,67.4000015258789,65.19999694824219,67.4000015258789,59.50120162963867,19605733,815,750,269,695,371,552,1455,1997,-542,65.19000015258788,65.71500015258789,60.90089654094556,-0.25661944182591867,-0.4452067368324788,0.18858729500656013,68.18261093478718,65.71500015258789,63.2473893703886,1.0065213393525034,21.931769979320922,1
2022-06-01,66.5999984741211,66.5999984741211,65.5999984741211,65.5999984741211,57.912147521972656,7469800,135,172,360,756,107,488,602,1416,-814,65.2400001525879,65.58500022888184,48.421143335402114,-0.2378155322587503,-0.4037284959177331,0.16591296365898278,67.77340291442663,65.58500022888184,63.39659754333705,1.0631986045243111,22.474401928312037,1
2022-06-02,65.19999694824219,65.5,64.80000305175781,65.0999984741211,57.470741271972656,3455833,228,755,118,939,502,995,848,2689,-1841,65.3,65.44000015258788,45.62434956683375,-0.2602590158484901,-0.3750345999038845,0.1147755840553944,67.3335700053074,65.44000015258788,63.54643029986837,1.0443983772270946,21.653575883009328,1
2022-06-06,65.5,65.5999984741211,64.5,65.19999694824219,57.55902099609375,5182293,312,967,435,484,372,346,1119,1797,-678,65.35999984741211,65.3349998474121,46.29249109293689,-0.26689994077268864,-0.35340766807764534,0.0865077273049567,67.02647987431602,65.3349998474121,63.64351982050819,1.0483698127195231,20.45805210037081,1
2022-06-07,65.0999984741211,65.0999984741211,64.5999984741211,64.80000305175781,57.20590591430664,5247427,157,740,617,477,462,319,1236,1536,-300,65.33000030517579,65.25,43.96536784096019,-0.3009696948827383,-0.34292007343866393,0.04195037855592565,66.8680247304464,65.25,63.6319752695536,1.016343288533921,19.347922873635046,1
2022-06-08,65.4000015258789,65.4000015258789,65.0999984741211,65.30000305175781,57.64730453491211,3811231,710,104,969,446,758,420,2437,970,1467,65.42000045776368,65.17000007629395,47.517006352020786,-0.2843466282181595,-0.33120538439456304,0.04685875617640356,66.60122442318045,65.17000007629395,63.738775729407436,0.986604373218719,18.72198318422786,1
2022-06-09,65.0,65.4000015258789,64.9000015258789,64.9000015258789,57.294185638427734,3284493,123,149,980,740,830,647,1933,1536,397,65.42000045776368,65.1,45.056599274186986,-0.2999913942551302,-0.32496258636667646,0.024971192111546248,66.43716176543232,65.1,63.76283823456766,0.9518469179888104,17.816554067100046,1
2022-06-10,64.5,64.9000015258789,64.30000305175781,64.5999984741211,57.02933883666992,3726759,939,216,134,326,975,743,2048,1285,763,65.39000015258789,65.06499977111817,43.24787895756481,-0.33276185161228966,-0.3265224394157991,-0.006239412196490546,66.41596297708492,65.06499977111817,63.71403656515142,0.9267148862839735,16.99892607325948,1
2022-06-13,64.19999694824219,64.69999694824219,64.0,64.4000015258789,56.852779388427734,6595919,379,901,677,195,512,727,1568,1823,-255,65.33000030517579,65.025,42.03638636774738,-0.37059872602127086,-0.33533769673689345,-0.03526102928437741,66.40467436113947,65.025,63.645325638860534,0.9105207478524173,16.63632108039506,1
2022-06-14,64.5,64.5,64.0,64.0,56.499656677246094,4055408,102,772,486,863,130,444,718,2079,-1361,65.13000030517578,65.0,39.64438929444689,-0.42792860716939174,-0.3538558788233931,-0.07407272834599865,66.43387633455112,65.0,63.566123665448885,0.8811978372915303,16.299616444163814,1
2022-06-15,64.0,64.5999984741211,64.0,64.0999984741211,56.58793640136719,5750360,253,848,253,909,980,457,1486,2214,-728,64.8,64.99500007629395,40.55507074755455,-0.459991415179843,-0.37508298609468305,-0.08490842908515994,66.44064903734524,64.99500007629395,63.54935111524266,0.8611121684936419,15.807790303413123,1
2022-06-16,64.69999694824219,64.69999694824219,64.0999984741211,64.19999694824219,56.676212310791016,5085453,352,751,720,142,361,528,1433,1421,12,64.65999984741211,64.95,41.505561946073605,-0.47189269514213095,-0.3944449279041726,-0.07744776723795832,66.43526157734405,64.95,63.46473842265595,0.8424611903241742,15.16691027956785,1
2022-06-17,63.5,64.30000305175781,63.400001525878906,63.599998474121094,56.14653396606445,14604131,315,907,416,328,246,718,977,1953,-976,64.5099998474121,64.90499992370606,37.61886702372572,-0.5237024913941184,-0.42029644060216176,-0.10340605079195664,66.49304990706489,64.90499992370606,63.316949940347236,0.8465712142923694,15.575722251941636,1
2022-06-20,63.599998474121094,63.900001525878906,63.0,63.0,55.61684799194336,7302996,369,145,248,970,974,959,1591,2074,-483,64.2900001525879,64.825,34.17268695493924,-0.6061892186850457,-0.45747499621873855,-0.14871422246630717,66.61483311051249,64.825,63.035166889487506,0.8503876651199791,16.435365873549557,1
2022-06-21,63.900001525878906,64.69999694824219,63.79999923706055,64.69999694824219,57.117618560791016,9162928,972,921,359,553,835,610,2166,2084,82,64.27999954223633,64.80499992370605,48.55317205711883,-0.5282951405639125,-0.47163902508777333,-0.056656115476139135,66.5910298427499,64.80499992370605,63.01897000466219,0.9110740424858511,15.823782449694056,1
2022-06-22,64.5,64.9000015258789,64.0,64.0,56.499656677246094,4793493,839,428,758,731,550,749,2147,1908,239,64.14999923706054,64.78499984741211,44.26510475774792,-0.51708677163289,-0.48072857439679667,-0.03635819723609329,66.59748518376516,64.78499984741211,62.97251451105905,0.9102831484424979,14.947841925822493,1
2022-06-23,65.30000305175781,66.19999694824219,65.19999694824219,66.0,58.26527404785156,12930865,604,411,453,290,798,518,1855,1219,636,64.25999908447265,64.83999977111816,56.17449326944879,-0.34286839971676386,-0.4531565394607901,0.11028813974402624,66.72828023890217,64.83999977111816,62.951719303334144,1.0024055627139044,15.243223379649129,1
2022-06-24,66.69999694824219,66.80000305175781,65.80000305175781,66.4000015258789,58.6183967590332,6291609,779,162,580,953,356,167,1715,1282,433,64.43999938964843,64.91499977111816,58.10274690998279,-0.1705562384620265,-0.3966364792610374,0.2260802407990109,66.92226262831271,64.91499977111816,62.90773691392362,1.0022337368057683,16.084081104857784,1
2022-06-27,66.80000305175781,67.5,66.5999984741211,66.5999984741211,58.794952392578125,7916558,217,690,186,239,406,220,809,1149,-340,64.65999908447266,64.99499969482422,59.07236403614953,-0.017655999574046177,-0.3208403833236392,0.303184383749593,67.1327329206365,64.99499969482422,62.85726646901194,1.0092169323282916,17.436532701780358,1
2022-06-28,66.9000015258789,67.0999984741211,66.69999694824219,67.0999984741211,59.23635482788086,4044458,225,443,607,816,853,578,1685,1837,-152,64.96999893188476,65.04999961853028,61.472921592450355,0.14222488274073442,-0.22822733011076446,0.3704522128514989,67.33954154384956,65.04999961853028,62.760457693210995,0.9728442943048422,18.69238061320846,1
2022-06-29,66.5999984741211,67.4000015258789,66.5999984741211,66.9000015258789,59.05979919433594,5416503,489,182,175,597,366,648,1030,1427,-397,65.24999923706055,65.02499961853027,59.958032344500246,0.24991271338126353,-0.13259932141235886,0.3825120347936224,67.2203360042185,65.02499961853027,62.82966323284206,0.9604984912657687,20.09843208741358,1
